"subject","session","window_iter","window_length","window_start","x","y","letter_loc","face_dir","choose_onset","choose_rt_time","choose_reactiontime","num_moves","num_turns","num_north","num_south","num_west","num_east","mean_reactiontime","sd_reactiontime"
"31","1","9","36000","325763","-5.25 -5.25 -3.75 -2.5 -2.5 -2.5 -2.5 2 2 2 2 4","-2.25 -5.75 -5.75 -5.75 -5.75 -2 -2 -2 -2 3 3 4.5","P Z X T T Q Q R R J J K","S E E E N N E E N N E E","329824 331757 336730 338450 340716 343223 346089 348382 353648 355675 359488 361541","330060 332698 337366 339731 341423 343425 346604 351172 353972 356236 359839 362512","236 941 636 1281 707 202 515 2790 324 561 351 971","7","5","4","1","0","7","792.916666666667","708.246805766738"
"31","1","10","36000","360323","4 2 2 2 2 5.5 5.5 5.5 5.5 3.5","4.5 3 3 6 6 6 6 1.25 1.25 -0.5","K J J D D E E M M O","E W N N E E S S W E","361541 369233 375486 377659 380619 382752 384525 386485 390004 392004","362512 369592 375955 378146 380991 383243 384781 386576 390302 392045","971 359 469 487 372 491 256 91 298 41","6","4","2","2","2","4","383.5","258.606629630582"
"31","1","11","36000","394883","5.5 5.5 5.5 5.5 5.5 5.5 5.5 5.5 8.5 8.5 8.5","1.25 1.25 -2 -2 -2 1.25 6 6 6 6 6","M M S S S M E E F F F","E S S W N N N E E S W","397697 403803 405909 408722 410695 416201 419574 423094 425160 426933 428746","398002 404194 406132 408982 414437 417197 420212 423390 425171 427015 429374","305 391 223 260 3742 996 638 296 11 82 628","5","6","3","3","2","3","688.363636363636","1050.78135430043"
"31","1","12","36000","429443","5.5 5.5 5.5 5.5 5.5 2 2 2 2 2 -2.5 -2.5 -2.5 -2.5","6 6 1.25 -2 -2 -2 -2 -2 -2 -2 -2 -2 3.75 3.75","E E M S S R R R R R Q Q H H","W S S S W W N W S W W N N W","431146 433239 435906 439785 442518 444291 446758 449331 451291 453397 456597 459103 461209 465302","431462 434100 436352 439923 442587 444438 447566 449572 451675 454815 456645 459439 461489 465618","316 861 446 138 69 147 808 241 384 1418 48 336 280 316","6","8","3","4","7","0","414.857142857143","376.072590607975"
"31","1","13","36000","464003","-2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5","3.75 3.75 3.75 6 6 3.75 0 0 3.75 3.75 3.75 3.75 -2 -5.75","H G G A A G L L G G H H Q T","W W N W S S E N N E E S S S","465302 467342 469408 472075 475741 477688 479541 484127 486060 489446 491446 493352 495352 499272","465618 467610 470279 472349 475983 477759 479765 484363 486786 489696 491537 493563 495415 499402","316 268 871 274 242 71 224 236 726 250 91 211 63 130","8","6","3","5","3","3","283.785714285714","233.804710938729"
"31","1","14","25586","498563","-2.5 -2.5 2 3.5 2 2 2","-5.75 -5.75 -5.75 -7.75 -5.75 -5.75 -2","T T U W U U R","S E E W W N N","499272 502098 503925 506898 512990 519656 524149","499402 502162 503975 507328 513890 522456 526722","130 64 50 430 900 2800 2573","5","2","2","1","2","2","992.428571428571","1196.12734232088"
"31","2","1","36000","43244","5.5 5.5 8.5 8.5 8.5 8.5 8.5 8.5 5.5 5.5 5.5 5.5 3.5","6 6 6 6 1.5 1.5 6 6 6 6 1.25 1.25 -0.5","E E F F N N F F E E M M O","S E E S S N N W W S S W E","43244 46937 48963 51723 54002 57575 61108 64935 67374 69947 71854 75307 77386","45082 47198 49944 52264 54103 57928 61420 65638 68177 70049 71856 75690 77765","1838 261 981 541 101 353 312 703 803 102 2 383 379","6","7","2","5","3","3","519.923076923077","488.121989796687"
"31","2","2","36000","77804","5.5 5.5 5.5 5.5 2 2 2 2 4","1.25 1.25 -2 -2 -2 -2 3 3 4.5","M M S S R R J J K","E S S W W N N E E","83399 89572 91345 93958 95958 98611 100651 104677 106543","83780 89641 91369 94245 96280 98880 101401 104841 107337","381 69 24 287 322 269 750 164 794","5","4","2","2","2","3","340","271.188126583743"
"31","2","3","36000","112364","2 2 2 2 -1 -1 -1 -1 -1 -2.5 -2.5 -2.5 -2.5","3 3 6 6 6 6 3 6 6 6 6 3.75 3.75","J J D D C C I C C B B H H","W N N W W S E N W W S S W","114049 120408 122355 125208 127434 129341 131767 136020 140219 142566 143672 145712 147712","114494 120639 122727 125646 127554 129978 132088 136290 140776 142581 143989 146038 148388","445 231 372 438 120 637 321 270 557 15 317 326 676","7","6","3","3","6","1","363.461538461538","190.303098321518"
"31","2","4","36000","146924","-2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5","3.75 3.75 3.75 6 6 3.75 0 0 3.75 3.75 3.75 3.75 -2","H G G A A G L L G G H H Q","W W N W S S E N N E E S S","147712 150178 152005 154138 158097 160257 162857 168270 170323 173242 175415 178482 180561","148388 150218 152344 154711 158563 161095 163900 168622 170569 173686 176665 178795 185946","676 40 339 573 466 838 1043 352 246 444 1250 313 5385","7","6","3","4","3","3","920.384615384615","1382.53761482654"
"31","2","5","36000","181484","-2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -3.75","-2 -2 -5.75 -5.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75","Q Q T T X Z P P Z X X","E S S W W N E S E E S","189800 192280 194360 197680 199439 201372 204305 208492 210451 214571 216091","190577 192575 194964 197718 199768 201829 204366 208744 210545 215029 216145","777 295 604 38 329 457 61 252 94 458 54","6","5","1","4","2","4","310.818181818182","244.981149553111"
"31","2","6","36000","216044","-3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -3.75 -2.5 2 3.5 2","-5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75","X V Y Y V X X T U W U","S E S W N N E E E W W","216091 217904 221290 223610 227196 231169 233196 235475 237035 239928 246114","216145 218031 221637 223940 227668 231424 233705 236018 237401 240452 246531","54 127 347 330 472 255 509 543 366 524 417","8","3","2","2","3","4","358.545454545455","160.751587013232"
"31","2","7","36000","250604","2 2 2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5","-5.75 -2 -2 -2 -2 1.25 1.25 -0.5 1.25 1.25 6","U R R S S M M O M M E","N N E E N N W E E N N","252300 254286 257779 260086 263059 265032 267818 270005 276017 282043 284123","252571 255055 258387 260813 263300 265448 268305 270380 276257 282400 284459","271 769 608 727 241 416 487 375 240 357 336","6","5","6","0","1","4","438.818181818182","187.535499669699"
"31","2","8","36000","285164","5.5 2 2 2 2 4 2 2 2 2","6 6 6 3 3 4.5 3 3 -2 -2","E D D J J K J J R R","W W S S E E W S S W","287336 290949 293309 296068 298628 300655 307880 314120 316226 320319","289230 291190 294319 296326 298892 301167 308218 314526 316980 326934","1894 241 1010 258 264 512 338 406 754 6615","5","5","0","4","4","2","1229.2","1959.60074164782"
"31","2","9","36000","319724","2 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -1 -1 -1","-2 -2 -2 3.75 6 6 6 6 6 6 3","R Q Q H B B B B C C I","W W N N N E S E E S E","320319 328705 331518 333744 337624 339557 341597 343596 347289 351862 353875","326934 329060 331974 333816 337786 339882 341826 345568 351001 352043 354341","6615 355 456 72 162 325 229 1972 3712 181 466","5","6","3","2","2","4","1322.27272727273","2072.84510231272"
"31","2","10","36000","354284","-1 -1 2 2 2 2 4 2 2","6 6 6 6 3 3 4.5 3 3","C C D D J J K J J","N E E S S E E W N","358288 362501 364581 367700 369420 374286 376353 383378 389498","358554 362809 366060 367718 371975 374574 376663 383594 390254","266 308 1479 18 2555 288 310 216 756","5","4","2","2","1","4","688.444444444444","822.575545331721"
"31","2","11","36000","388844","2 2 2 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5","3 6 6 6 6 1.25 1.25 -0.5 1.25 1.25 6 6","J D D E E M M O M M E E","N N E E S S W E E N N W","389498 391964 394617 396897 398257 400257 404829 406723 412602 418788 420588 423641","390254 392140 395125 396976 398554 401403 405022 406958 413000 418889 420785 423726","756 176 508 79 297 1146 193 235 398 101 197 85","6","6","4","2","2","4","347.583333333333","319.898409536907"
"31","2","12","36000","423404","5.5 2 -1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5","6 6 6 6 6 3.75 3.75 3.75 3.75 0 0 3.75 6 6 3.75 3.75","E D C B B H H G G L L G A A G G","W W W W S S W W S E N N W S S E","423641 425440 427747 429733 431013 433106 435519 437306 439332 441305 446425 448451 451131 454757 456677 458543","423726 425624 427945 429914 431407 433844 435538 437524 439525 442066 446728 448474 451360 454958 456766 458704","85 184 198 181 394 738 19 218 193 761 303 23 229 201 89 161","9","7","2","5","7","2","248.5625","217.204962727221"
"31","2","13","36000","457964","-5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75","3.75 3.75 3.75 -2 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -7.75 -7.75 -5.75","G H H Q T T X X V V V Y Y V X","E E S S S W W S E N E S W N N","458543 460423 462303 464529 468702 471515 473408 475248 477261 480554 482394 484527 486527 489993 493686","458704 460518 462767 464831 468819 471699 473910 475488 477300 480669 482765 484557 486740 490191 494248","161 95 464 302 117 184 502 240 39 115 371 30 213 198 562","8","7","3","5","3","4","239.533333333333","167.258511065385"
"31","2","14","29079","492524","-3.75 -3.75 -2.5 2 3.5 2 2 2 2 5.5","-5.75 -5.75 -5.75 -5.75 -7.75 -5.75 -5.75 -2 -2 -2","X X T U W U U R R S","N E E E W W N N E E","493686 496019 497926 499152 502018 508644 514590 516697 519456 521603","494248 496166 498154 499477 502976 508809 515003 516743 519891 521659","562 147 228 325 958 165 413 46 435 56","7","3","3","0","2","5","333.5","277.463611227771"
"32","1","1","36000","74379","2 2 5.5 5.5 5.5 5.5 5.5 5.5 5.5 5.5 5.5 8.5 8.5 8.5","-2 -2 -2 -2 1.25 1.25 1.25 6 6 6 6 6 6 1.5","R R S S M M M E E E E F F N","N E E N N W N N W S E E S S","74379 77872 79979 84071 86498 89591 91591 94110 97123 100656 103429 105442 107482 109829","75107 78264 81160 84778 87211 89886 92407 94262 97454 101642 103666 105715 108078 110701","728 392 1181 707 713 295 816 152 331 986 237 273 596 872","6","8","5","3","2","4","591.357142857143","315.597262136622"
"32","1","2","36000","108939","8.5 8.5 8.5 8.5 5.5 2 2 2 -1 -1 -1 -1","1.5 1.5 6 6 6 6 6 6 6 6 3 6","N N F F E D D D C C I C","S N N W W W S W W S E N","109829 114175 118588 122280 124814 126867 129640 131759 134266 136132 138199 142185","110701 115400 118630 123095 125085 127521 130009 132534 134339 136422 138256 143304","872 1225 42 815 271 654 369 775 73 290 57 1119","7","5","3","3","5","1","546.833333333333","417.945153716551"
"32","1","3","36000","143499","-1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5","6 6 6 3.75 3.75 3.75 3.75 0 0 3.75 6 6 3.75 3.75","C B B H H G G L L G A A G G","W W S S W W S E N N W S S E","147224 149531 150957 152984 154824 156823 158823 160836 165409 167902 170568 174381 176648 179087","147765 149864 151264 153163 155042 157034 159059 161044 166197 167909 170993 174955 177319 179388","541 333 307 179 218 211 236 208 788 7 425 574 671 301","7","7","2","5","5","2","357.071428571429","216.226542270873"
"32","1","4","36000","178059","-5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -0.5 -0.5","3.75 3.75 3.75 3.75 3.75 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75","G H H H H Q Q Q T T X X V Y Y","E E N W S S E S S W W S E S W","179087 181127 183060 184993 187473 189913 193846 195819 198539 201285 204218 205778 207831 211164 213470","179388 181253 183280 185729 188153 189981 194094 196767 198570 202520 204434 206069 207897 211487 214093","301 126 220 736 680 68 248 948 31 1235 216 291 66 323 623","6","9","1","6","4","4","407.466666666667","357.341946413609"
"32","1","5","36000","212619","-0.5 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5 2 2 2","-7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75","Y V X Z P P Z X T U U U","W N N N E S E E E E N E","213470 217363 221136 223096 227269 231695 234081 238534 240187 241667 244840 246853","214093 217633 221309 223305 227550 232379 234478 239123 240679 242309 245127 247163","623 270 173 209 281 684 397 589 492 642 287 310","8","4","4","1","1","6","413.083333333333","183.657021415331"
"32","1","6","36000","247179","3.5 2 2 2 2 2 4 2","-7.75 -5.75 -5.75 -2 3 3 4.5 3","W U U R J J K J","W W N N N E E W","248933 255186 261505 264171 267691 271890 273863 281076","249102 255735 262464 264985 268634 272163 274359 281845","169 549 959 814 943 273 496 769","6","2","3","0","3","2","621.5","298.399540405621"
"32","1","7","36000","281739","2 2 2 2 2 5.5 5.5 5.5 5.5 3.5 5.5","3 -2 -2 -2 -2 -2 -2 1.25 1.25 -0.5 1.25","J R R R R S S M M O M","S S W S E E N N W E E","287742 289795 293688 295808 298714 301047 303673 306033 309033 310779 317005","288081 290358 294018 297001 299284 301441 304310 306656 309075 311373 317618","339 563 330 1193 570 394 637 623 42 594 613","5","6","2","3","2","4","536.181818181818","283.90872412866"
"32","1","8","36000","316299","5.5 5.5 5.5 5.5 5.5 5.5 5.5 5.5 8.5 8.5 8.5 5.5","1.25 1.25 6 6 6 6 6 6 6 6 6 6","M M E E E E E E F F F E","E N N W S E S E E S W W","317005 323404 325284 328684 331497 333910 339696 342162 344309 346775 348922 351588","317618 323570 325811 328762 332100 336768 340470 342543 344586 347182 349800 351593","613 166 527 78 603 2858 774 381 277 407 878 5","4","8","2","3","3","4","630.583333333333","751.048413683812"
"32","1","9","36000","350859","5.5 5.5 5.5 5.5 5.5 2 2 2 2 -2.5 -3.75 -3.75 -3.75","6 6 1.25 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75","E E M S S R R U U T X X V","W S S S W W S S W W W S E","351588 353374 355414 359494 363400 366053 368973 371359 374305 376718 379545 381998 384624","351593 353607 356055 359887 364328 366634 369643 371601 375016 376928 380669 382842 384849","5 233 641 393 928 581 670 242 711 210 1124 844 225","8","5","0","6","6","1","523.615384615385","333.861383027332"
"32","1","10","36000","385419","-0.5 -0.5 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5","-7.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75","Y Y V X Z P P Z X T","S W N N N E S E E E","388131 391677 395650 399303 401649 406302 411341 413608 417914 419327","389695 392385 395799 399878 402331 406667 411911 413876 418263 420015","1564 708 149 575 682 365 570 268 349 688","8","2","3","2","1","4","591.8","392.7299892349"
"32","1","11","36000","419979","-2.5 -2.5 -2.5 -2.5 -2.5 -1 -1 -1 -1 -1 2","-5.75 -2 3.75 6 6 6 6 3 6 6 6","T Q H B B C C I C C D","N N N N E E S E N E E","423673 425926 428913 433312 435738 437832 440645 443191 447377 451937 454403","424139 426260 429496 433590 436118 439787 441363 443442 447986 452631 454961","466 334 583 278 380 1955 718 251 609 694 558","7","4","5","1","0","5","620.545454545455","471.049119229909"
"32","1","12","36000","454539","2 2 2 2 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -3.75 -3.75 -5.25","6 3 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -5.75 -5.75","D J R R Q Q T T X X V V X Z","S S S W W S S W W S E N N N","456603 459549 461989 465722 467735 470335 472188 475201 477467 479414 481547 485040 487106 488932","457824 459693 462396 465975 467878 470398 472498 475760 478083 479784 481756 485390 487162 489428","1221 144 407 253 143 63 310 559 616 370 209 350 56 496","8","6","3","6","4","1","371.214285714286","300.860606254133"
"32","1","13","36000","489099","-5.25 -5.25 -5.25 -3.75 -2.5 2 3.5 2","-2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75","P P Z X T U W U","E S E E E E W W","493412 498745 501104 505491 507037 508744 511677 519182","493677 499398 501460 505953 507757 509148 513521 519893","265 653 356 462 720 404 1844 711","7","1","0","1","2","5","676.875","501.28533006947"
"32","1","14","29066","523659","2 2 2 2 4 2 2 2","-5.75 -2 3 3 4.5 3 3 -2","U R J J K J J R","N N N E E W S S","525955 528248 531274 535954 538140 544846 550992 552725","526542 528571 531826 536437 538154 545072 551019 552806","587 323 552 483 14 226 27 81","5","3","3","2","1","2","286.625","235.500037913251"
"32","2","1","36000","29061","-2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5","3.75 3.75 3.75 3.75 6 6 3.75 0 0 3.75 3.75 3.75 3.75 6 6","H H G G A A G L L G G H H B B","S W W N W S S E N N E E N N E","29061 31514 33567 35647 37740 41446 43819 46086 50885 53191 56151 58484 60364 62270 64603","29790 31775 33840 35925 38051 42098 44300 46499 51474 53473 56759 58568 60570 62364 64958","729 261 273 278 311 652 481 413 589 282 608 84 206 94 355","8","7","5","3","3","4","374.4","198.739168617706"
"32","2","2","36000","63621","-2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75","6 6 3.75 -2 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75","B B H Q T T X X V Y Y V","E S S S S W W S E S W N","64603 66657 70803 72709 76935 79962 81748 83348 86334 89774 91827 95773","64958 69003 71044 73076 77264 80030 82028 84573 86493 89852 92511 96289","355 2346 241 367 329 68 280 1225 159 78 684 516","7","5","1","6","3","2","554","646.450869960531"
"32","2","3","36000","98181","-3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5 2 3.5 2","-5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75","X Z P P Z X T U W U","N N E S E E E E W W","99813 101879 106105 111132 113171 117224 118544 120291 123384 129649","100095 102124 106667 111476 113172 117460 119294 120849 123982 130259","282 245 562 344 1 236 750 558 598 610","9","1","2","1","2","5","418.6","231.116709333906"
"32","2","4","36000","132741","2 2 2 2 2 5.5 5.5 5.5 5.5 3.5 5.5","-5.75 -2 -2 -2 -2 -2 -2 1.25 1.25 -0.5 1.25","U R R R R S S M M O M","N N W N E E N N W E E","136022 138728 141581 143595 146714 148487 150834 153233 155767 157646 163592","137028 138889 141891 144955 146769 148579 151509 153384 155951 157938 163701","1006 161 310 1360 55 92 675 151 184 292 109","5","6","5","0","2","4","399.545454545455","429.950081669108"
"32","2","5","36000","167301","5.5 5.5 5.5 8.5 8.5 8.5 8.5 8.5 8.5 5.5 2 2 2 2","1.25 6 6 6 6 1.5 1.5 6 6 6 6 6 3 3","M E E F F N N F F E D D J J","N N E E S S N N W W W S S E","169498 171258 174231 176058 178537 180550 184417 188030 191576 193909 195949 198362 200495 202988","169544 171369 174292 176305 178811 180945 184755 188063 192170 194185 196239 198746 200685 203206","46 111 61 247 274 395 338 33 594 276 290 384 190 218","7","7","4","4","3","3","246.928571428571","155.9489385298"
"32","2","6","36000","201861","2 4 2 2 2 2 2 2 2 2 2","3 4.5 3 3 3 3 -2 -2 -2 -2 -2","J K J J J J R R R R R","E E W N E S S E S W S","202988 204988 211814 218226 221492 223626 225892 229332 231798 233851 236131","203206 205120 212327 218605 221924 224108 225993 230019 232079 234370 236750","218 132 513 379 432 482 101 687 281 519 619","3","8","1","4","2","4","396.636363636364","193.348014071659"
"32","2","7","36000","236421","2 2 3.5 2 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5","-5.75 -5.75 -7.75 -5.75 -5.75 -5.75 -5.75 -5.75 -2 3.75 3.75","U U W U T T T T Q H H","S E W W W N W N N N W","238464 241943 243837 249529 255915 258808 260728 262821 264594 267794 271780","239247 242077 243859 250154 256206 259035 261109 262890 265123 267990 272073","783 134 22 625 291 227 381 69 529 196 293","6","5","4","1","5","1","322.727272727273","238.056754119303"
"32","2","8","36000","270981","-2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -1 -1 -1 -1 -1","3.75 3.75 3.75 6 6 3.75 3.75 3.75 3.75 6 6 6 6 6 6 3","H G G A A G G H H B B C C C C I","W W N W S S E E N N E E S E S E","271780 273793 275766 277886 281339 283525 285739 287645 289578 291351 293191 295484 296391 298897 300870 304376","272073 273959 276085 277939 281832 283973 285919 287784 289642 291408 293782 295528 297063 299103 302529 304479","293 166 319 53 493 448 180 139 64 57 591 44 672 206 1659 103","7","9","3","4","3","6","342.9375","403.916075235108"
"32","2","9","36000","305541","-1 -1 2 2 2 5.5 5.5 5.5 5.5 5.5 5.5 5.5 8.5 8.5","6 6 6 6 6 6 6 1.25 1.25 1.25 6 6 6 6","C C D D D E E M M M E E F F","N E E S E E S S W N N E E S","308416 312829 314922 316722 319015 321081 322348 324441 328747 331133 333093 335959 338039 340066","308897 313161 315089 317300 319308 321084 322721 325301 329410 331392 333098 336257 338295 340319","481 332 167 578 293 3 373 860 663 259 5 298 256 253","6","8","3","4","1","6","344.357142857143","237.458209163004"
"32","2","10","36000","340101","8.5 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 2","6 6 6 1.25 1.25 -0.5 1.25 1.25 -2 -2 -2","F E E M M O M M S S R","W W S S W E E S S W W","342039 344119 346518 348425 352024 354304 360503 366556 368582 371449 374049","342338 344748 346636 348588 352608 354871 360748 366879 368863 372337 374588","299 629 118 163 584 567 245 323 281 888 539","6","5","0","4","5","2","421.454545454545","235.923022885162"
